ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,fuel_system,transmission,drive_type,fuel_consumption,brand,grade,year_of_manufacture,car_name,price,type_of_engine,engine_capacity,normalised_mileage,normalised_engine_capacity,normalised_num_of_doors,normalised_seating_capacity,normalised_fuel_consumption,normalised_price
4519419,domestic assembly,used car,sedan,20000,white,cream,4,5,ssi,automatic,rfd - rear-wheel drive,8.0,vinfast,lux a 2.0,2020.0,VinFast Lux A 2.0 Plus 2.0 AT 2020 car,28947.43288,petrol,2.0,0.1,0.5,0.33,0.21,0.62,0.71
4519537,domestic assembly,new car,sedan,0,white,black,4,5,electronic fuel injection,automatic,fwd - front-wheel drive,7.0,honda,city,2023.0,Honda City RS 1.5 AT 2023 car,23036.48854,petrol,1.5,0.0,0.29,0.33,0.21,0.5,0.57
4519684,domestic assembly,used car,sedan,36000,white,black,4,5,,automatic,rfd - rear-wheel drive,7.0,mercedes benz,c class,2019.0,Mercedes Benz C class C300 AMG 2019,40485.92011,petrol,2.0,0.18,0.5,0.33,0.21,0.5,1.0
4519864,domestic assembly,new car,sedan,0,white,black,4,5,electronic fuel injection,automatic,rfd - rear-wheel drive,6.0,mercedes benz,c class,2023.0,Mercedes Benz C class C200 Avantgarde Plus 2023,40485.92011,petrol,1.5,0.0,0.29,0.33,0.21,0.38,1.0
4521080,imported,new car,suv,0,brown,black,5,7,dohc,automatic,rfd - rear-wheel drive,7.0,ford,everest,2022.0,Ford Everest Titanium 2.0L 4x2 AT 2022,40485.92011,diesel,2.0,0.0,0.5,0.67,0.36,0.5,1.0
4521147,domestic assembly,used car,crossover,32000,white,cream,5,5,7,automatic,fwd - front-wheel drive,7.0,hyundai,tucson,2019.0,Hyundai Tucson 2.0 AT CRDi 2019,30769.29929,diesel,2.0,0.16,0.5,0.67,0.21,0.5,0.76
4521322,imported,used car,suv,60000,black,colorful,5,5,,automatic,awd - 4-wheel drive (awd),8.0,landrover,range rover evoque,2014.0,LandRover Range Rover Evoque Dynamic 2014,40485.92011,petrol,2.0,0.3,0.5,0.67,0.21,0.62,1.0
4522247,domestic assembly,used car,crossover,135,silver,cream,5,8,,manual,rfd - rear-wheel drive,8.0,toyota,innova,2009.0,Toyota Innova G 2009 car,11740.91683,petrol,2.0,0.0,0.5,0.67,0.43,0.62,0.29
4522678,domestic assembly,used car,van/minivan,160000,green,grey,4,16,,manual,rfd - rear-wheel drive,9.0,toyota,hiace,2010.0,Toyota Hiace 2.7 2010,12145.77603,petrol,2.7,0.81,0.79,0.33,1.0,0.75,0.3
4523571,domestic assembly,used car,van/minivan,150000,silver,green,4,10,,manual,rfd - rear-wheel drive,9.0,toyota,hiace,2009.0,Toyota Hiace Super Wagon 2.7 2009,11336.05763,petrol,2.7,0.76,0.79,0.33,0.57,0.75,0.28
4523666,imported,new car,suv,0,white,black,5,7,turbo,automatic,rfd - rear-wheel drive,7.0,ford,everest,2023.0,Ford Everest Ambiente 2.0L 4x2 AT 2023,40485.92011,diesel,2.0,0.0,0.5,0.67,0.36,0.5,1.0
4523953,imported,new car,suv,0,black,grey,5,7,turbo diesel,automatic,rfd - rear-wheel drive,6.0,ford,everest,2023.0,Ford Everest Titanium 2.0L 4x2 AT 2023,40485.92011,diesel,2.0,0.0,0.5,0.67,0.36,0.38,1.0
4525913,imported,used car,sedan,70000,black,cream,4,5,,automatic,rfd - rear-wheel drive,8.0,bmw,7 series,2011.0,BMW 7 Series 730Li 2011,36396.84218,petrol,3.0,0.35,0.92,0.33,0.21,0.62,0.9
4526027,imported,new car,suv,0,red,black,5,7,diesel,automatic,rfd - rear-wheel drive,7.0,ford,everest,2023.0,Ford Everest Titanium 2.0L 4x2 AT 2023,40485.92011,diesel,2.0,0.0,0.5,0.67,0.36,0.5,1.0
4526072,domestic assembly,new car,crossover,0,red,brown,5,5,multi-point fuel injection,automatic,awd - 4-wheel drive (awd),9.0,hyundai,tucson,2023.0,Hyundai Tucson 1.6 AT Turbo HTRAC Special 2023,40485.92011,petrol,1.6,0.0,0.33,0.67,0.21,0.75,1.0
4526663,imported,used car,4x4,61000,green,colorful,4,5,,automatic,rfd - rear-wheel drive,7.0,ford,ranger,2018.0,Ford Ranger XLS 2.2L 4x2 AT 2018,22874.54486,diesel,2.2,0.31,0.58,0.33,0.21,0.5,0.56
4526889,imported,used car,suv,40000,white,brown,5,5,electronic fuel injection,automatic,awd - 4-wheel drive (awd),7.0,landrover,range rover evoque,2014.0,LandRover Range Rover Evoque Dynamic 2014,40081.06091,petrol,2.0,0.2,0.5,0.67,0.21,0.5,0.99
4527322,domestic assembly,new car,sedan,0,white,gray,4,5,,automatic,fwd - front-wheel drive,7.0,hyundai,accent,2022.0,Hyundai Accent 1.4 AT 2022,19230.81205,petrol,1.4,0.0,0.25,0.33,0.21,0.5,0.47
4527768,imported,new car,crossover,0,red,black,5,5,electronic fuel injection,automatic,fwd - front-wheel drive,6.0,honda,hrv,2023.0,Honda HRV L 2023 car,33643.79961,petrol,1.5,0.0,0.29,0.67,0.21,0.38,0.83
4527781,imported,new car,crossover,0,red,black,5,5,electronic fuel injection,automatic,fwd - front-wheel drive,6.0,honda,hrv,2023.0,Honda HRV L 2023 car,33643.79961,petrol,1.5,0.0,0.29,0.67,0.21,0.38,0.83
4527798,imported,new car,suv,0,red,black,5,7,,automatic,rfd - rear-wheel drive,7.0,ford,everest,2023.0,Ford Everest Ambiente 2.0L 4x2 AT 2023,40485.92011,diesel,2.0,0.0,0.5,0.67,0.36,0.5,1.0
4527802,domestic assembly,new car,sedan,0,white,black,4,5,electronic fuel injection,automatic,fwd - front-wheel drive,6.0,honda,city,2023.0,Honda City RS 1.5 AT 2023 car,22996.00262,petrol,1.5,0.0,0.29,0.33,0.21,0.38,0.57
4527831,domestic assembly,new car,sedan,0,white,black,4,5,electronic fuel injection,automatic,fwd - front-wheel drive,6.0,honda,city,2023.0,Honda City G 1.5 AT 2023 car,20607.33333,petrol,1.5,0.0,0.29,0.33,0.21,0.38,0.51
4528477,domestic assembly,used car,sedan,80000,red,cream,4,5,fuel injection,automatic,fwd - front-wheel drive,7.0,kia,cerato,2016.0,Kia Cerato 2.0 AT 2016,18947.41061,petrol,2.0,0.4,0.5,0.33,0.21,0.5,0.47
4528723,imported,new car,4x4,0,white,black,4,5,,automatic,rfd - rear-wheel drive,6.0,isuzu,dmax,2022.0,Isuzu Dmax LS 1.9L 4x2 AT 2022,26720.70727,diesel,1.9,0.0,0.46,0.33,0.21,0.38,0.66
4528853,imported,new car,4x4,0,cream,black,4,5,,automatic,rfd - rear-wheel drive,6.0,isuzu,dmax,2023.0,Isuzu Dmax LS 1.9L 4x2 AT 2023,29352.29208,diesel,1.9,0.0,0.46,0.33,0.21,0.38,0.72
4529856,imported,used car,suv,198280,silver,cream,5,7,electronic spraying,automatic,4wd - four-wheel drive (4wd),7.0,hyundai,santafe,2008.0,Hyundai SantaFe MLX 2.2L 4WD 2008,17206.51605,diesel,2.2,1.0,0.58,0.67,0.36,0.5,0.42
4530166,domestic assembly,new car,sedan,0,white,grey,5,5,,automatic,fwd - front-wheel drive,6.0,hyundai,accent,2023.0,Hyundai Accent 1.4 AT 2023,18664.00917,petrol,1.4,0.0,0.25,0.67,0.21,0.38,0.46
4530167,domestic assembly,new car,hatchback,0,red,black,5,5,,automatic,fwd - front-wheel drive,5.0,hyundai,i10,2023.0,Hyundai i10 1.2 AT 2023 car,16801.65685,petrol,1.25,0.0,0.19,0.67,0.21,0.25,0.41
4530169,imported,new car,crossover,0,grey,black,5,5,,automatic,fwd - front-wheel drive,6.0,hyundai,creta,2023.0,Hyundai Creta Special 1.5 AT 2023,27125.56647,petrol,1.5,0.0,0.29,0.67,0.21,0.38,0.67
4530170,domestic assembly,new car,crossover,0,black,black,5,5,,automatic,fwd - front-wheel drive,7.0,hyundai,tucson,2023.0,Hyundai Tucson 2.0 AT CRDi Special 2023,40485.92011,diesel,2.0,0.0,0.5,0.67,0.21,0.5,1.0
4530420,domestic assembly,new car,suv,0,black,black,5,7, electronic fuel injection,automatic,fwd - front-wheel drive,7.0,honda,crv,2023.0,Honda CRV G 2023 car,37570.93386,petrol,1.5,0.0,0.29,0.67,0.36,0.5,0.93
4530752,domestic assembly,new car,crossover,0,green,brown,5,5,turbo,automatic,awd - 4-wheel drive (awd),7.0,hyundai,tucson,2023.0,Hyundai Tucson 1.6 AT Turbo HTRAC Special 2023,40485.92011,petrol,1.6,0.0,0.33,0.67,0.21,0.5,1.0
4530762,domestic assembly,new car,suv,0,green,brown,5,7,,automatic,awd - 4-wheel drive (awd),7.0,hyundai,santafe,2023.0,Hyundai SantaFe Premium 2.2L HTRAC 2023,40485.92011,diesel,2.2,0.0,0.58,0.67,0.36,0.5,1.0
4530780,domestic assembly,new car,hatchback,0,green,black,5,5,,automatic,fwd - front-wheel drive,5.0,hyundai,i10,2023.0,Hyundai i10 1.2 AT 2023 car,16801.65685,petrol,1.25,0.0,0.19,0.67,0.21,0.25,0.41
4530800,domestic assembly,new car,sedan,0,silver,cream,4,5,,automatic,fwd - front-wheel drive,6.0,hyundai,accent,2023.0,Hyundai Accent 1.4 AT 2023,19473.72757,petrol,1.4,0.0,0.25,0.33,0.21,0.38,0.48
4530810,imported,new car,crossover,0,green,black,5,5,,automatic,fwd - front-wheel drive,7.0,hyundai,creta,2023.0,Hyundai Creta Standard 1.5 AT 2023,25101.27047,petrol,1.5,0.0,0.29,0.67,0.21,0.5,0.62
4531907,domestic assembly,new car,4x4,0,red,gray,4,5,,automatic,4wd - four-wheel drive (4wd),8.0,ford,ranger,2023.0,Ford Ranger Wildtrak 2.0L 4x4 AT 2023,37044.6169,diesel,2.0,0.0,0.5,0.33,0.21,0.62,0.91
4532026,domestic assembly,new car,4x4,0,white,gray,4,5,,automatic,rfd - rear-wheel drive,8.0,ford,ranger,2023.0,Ford Ranger XLS 2.0L 4x2 AT 2023,26234.87623,diesel,2.2,0.0,0.58,0.33,0.21,0.62,0.65
4532582,domestic assembly,used car,suv,90000,yellow,cream,5,8,,automatic,rfd - rear-wheel drive,6.0,ford,everest,2013.0,Ford Everest 2.5L 4x2 AT 2013,18542.55141,diesel,2.5,0.45,0.71,0.67,0.43,0.38,0.46
4534783,domestic assembly,new car,4x4,0,white,black,4,5,direct spray,automatic,4wd - four-wheel drive (4wd),7.0,ford,ranger,2023.0,Ford Ranger Wildtrak 2.0L 4x4 AT 2023,39068.91291,diesel,2.0,0.0,0.5,0.33,0.21,0.5,0.97
4534906,domestic assembly,new car,4x4,0,white,black,4,5,direct,automatic,4wd - four-wheel drive (4wd),8.0,ford,ranger,2023.0,Ford Ranger XLT 2.0L 4x4 AT 2023,33603.31369,diesel,2.2,0.0,0.58,0.33,0.21,0.62,0.83
4535007,imported,used car,hatchback,22000,red,cream,5,5,,automatic,fwd - front-wheel drive,6.0,toyota,yaris,2019.0,Toyota Yaris 1.5G 2019,23279.40407,petrol,1.5,0.11,0.29,0.67,0.21,0.38,0.57
4536385,domestic assembly,used car,suv,4000,black,black,5,5,,automatic,rfd - rear-wheel drive,8.0,mercedes benz,glc,2022.0,Mercedes Benz GLC 200 2022,40485.92011,petrol,2.0,0.02,0.5,0.67,0.21,0.62,1.0
4536456,domestic assembly,used car,sedan,500,black,black,4,5,,automatic,rfd - rear-wheel drive,8.0,mercedes benz,c class,2021.0,Mercedes Benz C class C200 Avantgarde 2021,40485.92011,petrol,1.5,0.0,0.29,0.33,0.21,0.62,1.0
4538027,domestic assembly,new car,suv,0,white,black,5,7,electronic fuel injection,automatic,fwd - front-wheel drive,6.0,toyota,veloz,2023.0,Toyota Veloz Cross Top 1.5 CVT 2023,28259.17224,petrol,1.5,0.0,0.29,0.67,0.36,0.38,0.7
4538074,imported,new car,suv,0,take note,black,5,7,electronic fuel injection,automatic,rfd - rear-wheel drive,7.0,toyota,avanza,2023.0,Toyota Avanza Premio 1.5 AT 2023,24210.58023,petrol,1.5,0.0,0.29,0.67,0.36,0.5,0.6
4538982,imported,new car,suv,0,silver,black,5,7,electronic injector combined with turbocharger,automatic,rfd - rear-wheel drive,8.0,ford,everest,2023.0,Ford Everest Sport 2.0L 4x2 AT 2023,40485.92011,diesel,2.0,0.0,0.5,0.67,0.36,0.62,1.0
4539053,imported,used car,4x4,61000,red,black,4,5,tdci,automatic,4wd - four-wheel drive (4wd),8.0,ford,ranger,2016.0,Ford Ranger Wildtrak 3.2L 4x4 AT 2016,24291.55207,diesel,3.2,0.31,1.0,0.33,0.21,0.62,0.6
4539977,imported,used car,hatchback,50000,white,black,5,5,efi,automatic,fwd - front-wheel drive,7.0,toyota,yaris,2017.0,Toyota Yaris 1.5G 2017,21052.67846,petrol,1.5,0.25,0.29,0.67,0.21,0.5,0.52
4540896,imported,used car,suv,82000,silver,black,5,7,,automatic,fwd - front-wheel drive,8.0,hyundai,santafe,2013.0,Hyundai SantaFe 2.4L 2013,22874.54486,petrol,2.4,0.41,0.67,0.67,0.36,0.62,0.56
4542420,domestic assembly,used car,hatchback,28000,green,black,5,5,electronic fuel injection,automatic,fwd - front-wheel drive,6.0,vinfast,fadil,2020.0,VinFast Fadil 1.4 AT Premium 2020 car,15991.93845,petrol,1.4,0.14,0.25,0.67,0.21,0.38,0.39
4542960,domestic assembly,used car,suv,68000,black,black,5,5,,automatic,awd - 4-wheel drive (awd),7.0,mercedes benz,glk class,2014.0,Mercedes Benz GLK Class GLK250 AMG 4Matic 2014,33198.45449,petrol,2.0,0.34,0.5,0.67,0.21,0.5,0.82
4543777,imported,used car,sedan,29000,yellow,brown,4,5,-,automatic,fwd - front-wheel drive,5.0,lexus,es,2017.0,Lexus ES 250 2017,40485.92011,petrol,2.5,0.15,0.71,0.33,0.21,0.25,1.0
4543813,domestic assembly,used car,suv,40000,black,black,5,7,ssi,automatic,rfd - rear-wheel drive,8.0,vinfast,lux sa 2.0,2020.0,VinFast Lux SA 2.0 Plus 2.0 AT 2020 car,36234.8985,petrol,2.0,0.2,0.5,0.67,0.36,0.62,0.89
4544185,domestic assembly,used car,sedan,40000,silver,green,4,5,,manual,fwd - front-wheel drive,5.0,hyundai,accent,2018.0,Hyundai Accent 1.4 MT 2018,15708.537,petrol,1.4,0.2,0.25,0.33,0.21,0.25,0.39
4544815,imported,used car,4x4,68000,take note,colorful,4,5,,manual,rfd - rear-wheel drive,6.0,ford,ranger,2016.0,Ford Ranger XLS 2.2L 4x2 MT 2016,18137.69221,diesel,2.2,0.34,0.58,0.33,0.21,0.38,0.45
4544831,domestic assembly,used car,truck,90000,white,grey,5,2,electronic fuel injection,manual,rfd - rear-wheel drive,7.0,suzuki,super carry truck,2018.0,Suzuki Super Carry Truck 1.0 MT 2018,6032.402097,petrol,1.0,0.45,0.08,0.67,0.0,0.5,0.15
4544984,domestic assembly,used car,suv,30000,red,black,5,7,electronic fuel injection,automatic,rfd - rear-wheel drive,8.0,vinfast,lux sa 2.0,2021.0,VinFast Lux SA 2.0 Plus 2.0 AT 2021 car,40445.43419,petrol,2.0,0.15,0.5,0.67,0.36,0.62,1.0
4545272,imported,used car,sedan,0,black,cream,4,5,,automatic,fwd - front-wheel drive,9.0,honda,accord,2008.0,Honda Accord 2.4 AT 2008,17611.37525,petrol,2.4,0.0,0.67,0.33,0.21,0.75,0.43
4546593,domestic assembly,used car,suv,180000,sand,sand,5,8,efi,manual,rfd - rear-wheel drive,8.0,mitsubishi,jolie,2004.0,Mitsubishi Jolie SS 2004,5465.599215,petrol,2.0,0.91,0.5,0.67,0.43,0.62,0.13
4548381,imported,used car,4x4,60000,green,black,4,5,6,automatic,rfd - rear-wheel drive,6.0,ford,ranger,2018.0,Ford Ranger XLS 2.2L 4x2 AT 2018,22631.62934,diesel,2.2,0.3,0.58,0.33,0.21,0.38,0.56
4549285,domestic assembly,used car,sedan,139000,black,black,4,5,fi,automatic,rfd - rear-wheel drive,7.0,mercedes benz,e class,2008.0,Mercedes Benz E class E200 2008,11700.43091,petrol,1.8,0.7,0.42,0.33,0.21,0.5,0.29
4549658,domestic assembly,used car,suv,90000,take note,gray,5,8,electronic spraying,manual,rfd - rear-wheel drive,8.0,ford,everest,2014.0,Ford Everest 2.5L 4x2 MT 2014,17408.94565,diesel,2.5,0.45,0.71,0.67,0.43,0.62,0.43
4550638,domestic assembly,used car,suv,90000,grey,-,5,8,f1,manual,rfd - rear-wheel drive,7.0,ford,everest,2010.0,Ford Everest 2.5L 4x2 MT 2010,16113.39621,diesel,2.5,0.45,0.71,0.67,0.43,0.5,0.4
4550695,domestic assembly,used car,crossover,88000,silver,gray,5,8,,automatic,rfd - rear-wheel drive,9.0,toyota,innova,2009.0,Toyota Innova V 2009 car,13967.64244,petrol,2.0,0.44,0.5,0.67,0.43,0.75,0.34
4551291,imported,used car,suv,70000,sand,cream,5,5,,automatic,awd - 4-wheel drive (awd),9.0,bmw,x4,2014.0,BMW X4 xDrive28i 2014,40485.92011,petrol,2.0,0.35,0.5,0.67,0.21,0.75,1.0
4551635,imported,used car,suv,45000,white,cream,5,7,ssi,manual,fwd - front-wheel drive,6.0,mitsubishi,xpander,2019.0,Mitsubishi Xpander 1.5 MT 2019,19838.10085,petrol,1.5,0.23,0.29,0.67,0.36,0.38,0.49
4551692,domestic assembly,used car,suv,500,black,cream,5,5,gasoline 95,automatic,rfd - rear-wheel drive,8.0,mercedes benz,glc,2022.0,Mercedes Benz GLC 200 2022,40485.92011,petrol,2.0,0.0,0.5,0.67,0.21,0.62,1.0
4552125,domestic assembly,used car,suv,46000,red,black,5,5,gasoline,automatic,fwd - front-wheel drive,9.0,mazda,cx5,2019.0,Mazda CX5 2.0 Luxury 2019 car,30769.29929,petrol,2.0,0.23,0.5,0.67,0.21,0.75,0.76
4552441,domestic assembly,used car,sedan,6,green,black,4,5,60,automatic,fwd - front-wheel drive,6.0,mazda,3,2017.0,Mazda 3 1.5 AT 2017,20161.98821,petrol,1.5,0.0,0.29,0.33,0.21,0.38,0.5
4552755,imported,used car,4x4,34000,black,black,4,5,,automatic,4wd - four-wheel drive (4wd),8.0,ford,ranger,2020.0,Ford Ranger Raptor 2.0L 4x4 AT 2020,40445.43419,diesel,2.0,0.17,0.5,0.33,0.21,0.62,1.0
4552771,imported,used car,sedan,10000,black,gray,4,5,,automatic,fwd - front-wheel drive,6.0,hyundai,accent,2011.0,Hyundai Accent 1.4 AT 2011,12955.49443,petrol,1.4,0.05,0.25,0.33,0.21,0.38,0.32
4553833,domestic assembly,used car,sedan,85000,black,brown,4,5, gasoline,automatic,fwd - front-wheel drive,9.0,toyota,camry,2019.0,Toyota Camry 2.5Q 2019,36234.8985,petrol,2.5,0.43,0.71,0.33,0.21,0.75,0.89
4556552,domestic assembly,used car,sedan,10000,black,black,5,5,tubo,automatic,rfd - rear-wheel drive,7.0,mercedes benz,e class,2008.0,Mercedes Benz E class E200 2008,13562.78324,petrol,1.8,0.05,0.42,0.67,0.21,0.5,0.33
4557311,domestic assembly,new car,4x4,0,white,black,4,5,bi-turbo,automatic,4wd - four-wheel drive (4wd),8.0,ford,ranger,2023.0,Ford Ranger Wildtrak 2.0L 4x4 AT 2023,37854.3353,diesel,2.0,0.0,0.5,0.33,0.21,0.62,0.93
4557482,domestic assembly,used car,crossover,28686,white,cream,5,5,efi,automatic,fwd - front-wheel drive,7.0,hyundai,tucson,2018.0,Hyundai Tucson 1.6 AT Turbo 2018,29959.58088,petrol,1.6,0.14,0.33,0.67,0.21,0.5,0.74
4557786,domestic assembly,used car,suv,5000,black,black,5,5, m,automatic,rfd - rear-wheel drive,7.0,mercedes benz,glc,2022.0,Mercedes Benz GLC 200 2022,40485.92011,petrol,2.0,0.03,0.5,0.67,0.21,0.5,1.0
4559058,imported,used car,4x4,50000,red,gray,4,5,electronic oil injection,manual,4wd - four-wheel drive (4wd),6.0,ford,ranger,2020.0,Ford Ranger XL 2.2L 4x4 MT 2020,22469.68566,diesel,2.2,0.25,0.58,0.33,0.21,0.38,0.55
4559444,imported,new car,suv,0,black,black,5,7,xupap,automatic,4wd - four-wheel drive (4wd),7.0,ford,everest,2023.0,Ford Everest Titanium Plus 2.0L 4x4 AT 2023,40485.92011,diesel,2.0,0.0,0.5,0.67,0.36,0.5,1.0
4559451,domestic assembly,new car,4x4,0,white,black,4,5,xupap,automatic,4wd - four-wheel drive (4wd),6.0,ford,ranger,2023.0,Ford Ranger Wildtrak 2.0L 4x4 AT 2023,37044.6169,diesel,2.0,0.0,0.5,0.33,0.21,0.38,0.91
4559529,domestic assembly,new car,sedan,0,white,black,4,5,,automatic,rfd - rear-wheel drive,6.0,vinfast,lux a 2.0,2022.0,VinFast Lux A 2.0 Standard 2022 car,27530.42567,petrol,2.0,0.0,0.5,0.33,0.21,0.38,0.68
4559588,imported,new car,suv,0,brown,black,5,7,,automatic,4wd - four-wheel drive (4wd),6.0,ford,everest,2023.0,Ford Everest Titanium Plus 2.0L 4x4 AT 2023,40485.92011,diesel,2.0,0.0,0.5,0.67,0.36,0.38,1.0
4559659,domestic assembly,new car,4x4,0,white,black,4,5,,automatic,rfd - rear-wheel drive,6.0,ford,ranger,2023.0,Ford Ranger XLS 2.0L 4x2 AT 2023,25830.01703,diesel,2.2,0.0,0.58,0.33,0.21,0.38,0.64
4560358,imported,used car,hatchback,12000,white,brown,5,5,full electronic gasoline,automatic,fwd - front-wheel drive,6.0,mazda,2,2019.0,Mazda 2 Sport Luxury 2019,19230.81205,petrol,1.5,0.06,0.29,0.67,0.21,0.38,0.47
4560552,domestic assembly,new car,4x4,0,yellow,black,4,5,tdic,automatic,4wd - four-wheel drive (4wd),7.0,ford,ranger,2022.0,Ford Ranger Wildtrak 2.0L 4x4 AT 2022,39068.91291,diesel,2.0,0.0,0.5,0.33,0.21,0.5,0.97
4560703,imported,used car,hatchback,80000,white,black,5,5,,automatic,fwd - front-wheel drive,6.0,toyota,yaris,2016.0,Toyota Yaris 1.3G 2016,18218.66405,petrol,1.3,0.4,0.21,0.67,0.21,0.38,0.45
4560794,domestic assembly,new car,4x4,0,black,gray,4,5,,automatic,4wd - four-wheel drive (4wd),8.0,ford,ranger,2023.0,Ford Ranger XLT 2.0L 4x4 AT 2023,32388.73609,diesel,2.2,0.0,0.58,0.33,0.21,0.62,0.8
4561400,imported,used car,suv,60000,white,grey,5,5,,automatic,awd - 4-wheel drive (awd),8.0,landrover,range rover evoque,2013.0,LandRover Range Rover Evoque Dynamic 2013,40485.92011,petrol,2.0,0.3,0.5,0.67,0.21,0.62,1.0
4562701,domestic assembly,new car,sedan,0,black,cream,4,5,efi,automatic,rfd - rear-wheel drive,6.0,vinfast,lux a 2.0,2022.0,VinFast Lux A 2.0 Premium 2022 Car,39716.68763,petrol,2.0,0.0,0.5,0.33,0.21,0.38,0.98
4564052,domestic assembly,used car,suv,75000,silver,brown,5,8,,manual,rfd - rear-wheel drive,7.0,toyota,fortuner,2014.0,Toyota Fortuner 2.5G 2014,25101.27047,diesel,2.5,0.38,0.71,0.67,0.43,0.5,0.62
4564270,imported,used car,suv,16000,orange,colorful,5,7,,automatic,fwd - front-wheel drive,6.0,mitsubishi,xpander,2021.0,Mitsubishi Xpander Cross 1.5 AT Special 2021,25749.04519,petrol,1.5,0.08,0.29,0.67,0.36,0.38,0.64
4564290,imported,used car,4x4,50000,red,black,4,5,electronic spraying,manual,4wd - four-wheel drive (4wd),6.0,ford,ranger,2020.0,Ford Ranger XL 2.2L 4x4 MT 2020,22469.68566,diesel,2.2,0.25,0.58,0.33,0.21,0.38,0.55
4564672,imported,used car,van/minivan,100000,white,cream,4,7,,manual,rfd - rear-wheel drive,9.0,toyota,previa,1993.0,Toyota Previa 2.4 MT 1993,4372.479372,petrol,2.4,0.5,0.67,0.33,0.36,0.75,0.11
4566101,imported,used car,crossover,48000,white,grey,5,5,,automatic,fwd - front-wheel drive,6.0,hyundai,i20,2016.0,Hyundai i20 Active 1.4 AT 2016,16194.36805,petrol,1.4,0.24,0.25,0.67,0.21,0.38,0.4
4567025,imported,used car,4x4,52000,yellow,cream,4,5,,automatic,4wd - four-wheel drive (4wd),8.0,ford,ranger,2017.0,Ford Ranger Wildtrak 3.2L 4x4 AT 2017,31983.87689,diesel,3.2,0.26,1.0,0.33,0.21,0.62,0.79
4567041,imported,used car,4x4,62000,grey,black,4,5,,manual,4wd - four-wheel drive (4wd),8.0,chevrolet,colorado,2016.0,Chevrolet Colorado LT 2.5L 4x4 MT 2016,18218.66405,diesel,2.5,0.31,0.71,0.33,0.21,0.62,0.45
4567051,imported,used car,4x4,65000,silver,brown,4,5, electronic injector,automatic,4wd - four-wheel drive (4wd),7.0,toyota,hilux,2016.0,Toyota Hilux 3.0G 4x4 AT 2016,27530.42567,diesel,3.0,0.33,0.92,0.33,0.21,0.5,0.68
4567741,domestic assembly,used car,suv,13000,silver,cream,5,8,oil,manual,rfd - rear-wheel drive,7.0,toyota,fortuner,2013.0,Toyota Fortuner 2.5G 2013,23684.26327,diesel,2.5,0.07,0.71,0.67,0.43,0.5,0.58
4567920,domestic assembly,new car,van/minivan,0,black,colorful,4,11,high pressure fuel injection pump,manual,rfd - rear-wheel drive,9.0,hyundai,solati,2022.0,Hyundai Solati Dcar 2022,40485.92011,diesel,2.5,0.0,0.71,0.33,0.64,0.75,1.0
4569271,domestic assembly,used car,sedan,30000,red,grey,4,5,,automatic,fwd - front-wheel drive,5.0,mazda,3,2018.0,Mazda 3 1.5 AT 2018,21862.39686,petrol,1.5,0.15,0.29,0.33,0.21,0.25,0.54
4569319,imported,used car,suv,89000,white,cream,5,7,,automatic,4wd - four-wheel drive (4wd),6.0,isuzu,mu-x,2018.0,Isuzu MU-X 3.0L 4x4 AT 2018,33157.96857,diesel,3.0,0.45,0.92,0.67,0.36,0.38,0.82
4569556,domestic assembly,used car,suv,32000,black,cream,5,5, 2.0 turbo,automatic,awd - 4-wheel drive (awd),8.0,mercedes benz,glc,2019.0,Mercedes Benz GLC 250 4Matic 2019,40485.92011,petrol,2.0,0.16,0.5,0.67,0.21,0.62,1.0
4569878,imported,new car,suv,0,red,red,5,5,electronic fuel injection,automatic,fwd - front-wheel drive,8.0,toyota,corolla cross,2022.0,Toyota Corolla Cross 1.8G 2022,30202.4964,petrol,1.8,0.0,0.42,0.67,0.21,0.62,0.75
4570668,domestic assembly,used car,sedan,62000,red,colorful,4,5,dohc,automatic,fwd - front-wheel drive,7.0,mazda,6,2018.0,Mazda 6 2.0L 2018,25506.12967,petrol,2.0,0.31,0.5,0.33,0.21,0.5,0.63
4571132,domestic assembly,new car,sedan,0,red,black,4,5,electronic,automatic,fwd - front-wheel drive,7.0,kia,k5,2022.0,Kia K5 Premium 2.0 AT 2022 car,39230.85659,petrol,2.0,0.0,0.5,0.33,0.21,0.5,0.97
4571263,imported,used car,4x4,34000,black,black,4,5,,automatic,4wd - four-wheel drive (4wd),8.0,ford,ranger,2020.0,Ford Ranger Raptor 2.0L 4x4 AT 2020,40445.43419,diesel,2.0,0.17,0.5,0.33,0.21,0.62,1.0
4571384,imported,used car,suv,90000,green,brown,5,5,,automatic,awd - 4-wheel drive (awd),8.0,bmw,x3,2019.0,BMW X3 xDrive30i xLine 2019,40485.92011,petrol,2.0,0.45,0.5,0.67,0.21,0.62,1.0
4571697,imported,used car,4x4,68000,white,black,4,5,electronic injector,automatic,4wd - four-wheel drive (4wd),9.0,ford,ranger,2016.0,Ford Ranger Wildtrak 3.2L 4x4 AT 2016,25506.12967,diesel,3.2,0.34,1.0,0.33,0.21,0.75,0.63
4571714,imported,used car,hatchback,5000,white,gray,5,5, electronic spraying,automatic,fwd - front-wheel drive,4.0,toyota,yaris,2016.0,Toyota Yaris 1.3E 2016,17732.83301,petrol,1.3,0.03,0.21,0.67,0.21,0.12,0.44
